bin	cazyme	copy_number	group	name	genome_completeness
S_oralis_ATCC35037	GH109	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH32	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH95	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH73	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH87	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_11	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_16	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	PL8	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_26	3	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT45	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT27	2	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT28	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_8	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_7	2	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH33	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_24	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT1	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_34	2	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT2_Glycos_transf_2	5	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_11	6	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	CE3	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH101	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	PL8_1	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_27	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_31	4	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_14	7	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH26	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_19	4	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_9	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_15	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH35	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH125	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_12	7	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_35	3	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT2_Glyco_tranf_2_2	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_2	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH36	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_28	4	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_32	6	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT2_Glyco_trans_2_3	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH85	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH53	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_42	3	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_9	6	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH1	3	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_18	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_5	6	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH158	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH84	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT2_Glyco_tranf_2_3	4	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT111	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	CE7	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	PL12	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_10	6	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_29	4	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH77	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_26	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_31	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH5	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH38	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13	7	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_13	7	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH93	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	PL8_2	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH68	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT35	1	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT4	5	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT21	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH88	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_2	6	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_28	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT101	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH70	2	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_20	6	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH140	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_36	6	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	PL8_3	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_1	6	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_30	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH23	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_32	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_3	5	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_21	5	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT5	3	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH13_30	3	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH66	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH106	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_3	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GT11	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	GH43_29	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC35037	CE12	0	ORALIS	S_oralis_ATCC35037	100
S_oralis_ATCC49296	CE9	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_17	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH25	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_19	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH33	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_38	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH2	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT2_Glycos_transf_2	6	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_39	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH29	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT26	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT27	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH3	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_18	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_41	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH20	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_14	6	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT81	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_8	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_2	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH158	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_40	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_12	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_4	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH32	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH26	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT2_Glyco_trans_2_3	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH109	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH77	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT4	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_35	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH101	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_36	6	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH1	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT28	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_8	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	CE7	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH121	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH85	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH35	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_34	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_42	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH8	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_20	6	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	CE4	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH36	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT2_Glyco_tranf_2_3	4	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_37	4	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT52	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_34	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_10	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	PL12_1	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_23	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_11	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT32	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_3	4	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_31	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	PL8_1	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT51	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_21	4	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	PL8_2	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH73	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_10	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH95	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_15	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH53	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	CE1	4	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_9	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH38	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT113	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_13	6	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH84	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_22	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT8	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	PL8_3	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_9	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_29	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH23	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT1	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	CE3	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT5	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_6	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH70	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT111	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH92	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT35	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT21	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH125	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT101	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	PL8	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH5	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_5	6	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT45	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH93	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_5	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_13	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_28	4	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_32	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_14	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_2	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_36	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_11	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_24	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_26	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH88	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_12	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_30	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_32	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT2_Glyco_tranf_2_2	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_7	2	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	PL12	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH140	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_16	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_3	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH31	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_26	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13	6	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GT11	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_29	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_1	5	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH106	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH68	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH163	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_15	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH87	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	CE12	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH66	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_4	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_30	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_18	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_31	3	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_28	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH13_27	1	ORALIS	S_oralis_ATCC49296	100
S_oralis_ATCC49296	GH43_16	0	ORALIS	S_oralis_ATCC49296	100
S_oralis_SK10	GT26	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_14	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH26	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	PL8_3	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_14	6	ORALIS	S_oralis_SK10	100
S_oralis_SK10	PL12_1	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH73	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH35	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT101	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_16	5	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH68	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	PL12	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH33	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH85	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH20	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	PL8_1	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_31	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT11	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	PL8	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	PL8_2	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_8	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT52	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_34	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT2_Glyco_tranf_2_3	4	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_10	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH121	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_15	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH5	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH88	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_12	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH93	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH38	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_17	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_13	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH2	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH140	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT21	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH87	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH53	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT32	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_26	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH125	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_3	4	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH8	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH66	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_32	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH84	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_18	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_22	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_40	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH23	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_15	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH77	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	CE12	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_39	5	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_20	6	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT111	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH3	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_29	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH70	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH92	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_9	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_19	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH25	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	CE9	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_16	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_35	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT113	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_4	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_21	4	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH109	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH32	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_3	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_36	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT2_Glyco_trans_2_3	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_11	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT1	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT45	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_28	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13	7	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_30	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_36	7	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT28	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_7	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	CE7	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_24	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_30	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT81	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_2	5	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT2_Glycos_transf_2	5	ORALIS	S_oralis_SK10	100
S_oralis_SK10	CE3	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH101	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH106	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_27	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_31	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_1	5	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_28	4	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_37	4	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_10	5	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_23	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_41	5	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_8	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	CE1	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_12	5	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH1	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_5	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_6	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	CE4	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_2	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT2_Glyco_tranf_2_2	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH36	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH95	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_29	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH163	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_4	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH29	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_26	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT51	3	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH43_18	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH31	0	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT35	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_42	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_38	1	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GT8	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_34	2	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_5	6	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_9	5	ORALIS	S_oralis_SK10	100
S_oralis_SK10	GH13_11	5	ORALIS	S_oralis_SK10	100
